                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  06-12-2023 23:19:20:769:800                              ForceY                                  0
  06-12-2023 23:19:20:769:907                              forceX                                  0
    06-12-2023 23:19:20:770:9                 Sent dronepos to UI                                 -
  06-12-2023 23:19:20:874:678                            keyvalue                                 -1
  06-12-2023 23:19:20:874:827                           droneMaxY                                 26
  06-12-2023 23:19:20:874:942                           droneMaxX                                 98
   06-12-2023 23:19:20:875:43                      DronePositionY                                 15
  06-12-2023 23:19:20:875:141                      DronePositionY                                 15
  06-12-2023 23:19:20:875:244                              ForceY                                  0
  06-12-2023 23:19:20:875:349                              forceX                                  0
  06-12-2023 23:19:20:875:447                 Sent dronepos to UI                                 -
  06-12-2023 23:19:20:975:721                            keyvalue                                 -1
  06-12-2023 23:19:20:975:840                           droneMaxY                                 26
  06-12-2023 23:19:20:975:928                           droneMaxX                                 98
   06-12-2023 23:19:20:976:12                      DronePositionY                                 15
  06-12-2023 23:19:20:976:103                      DronePositionY                                 15
  06-12-2023 23:19:20:976:187                              ForceY                                  0
  06-12-2023 23:19:20:976:270                              forceX                                  0
  06-12-2023 23:19:20:976:361                 Sent dronepos to UI                                 -
    06-12-2023 23:19:21:72:12                            keyvalue                                 -1
   06-12-2023 23:19:21:72:160                           droneMaxY                                 26
   06-12-2023 23:19:21:72:277                           droneMaxX                                 98
   06-12-2023 23:19:21:72:371                      DronePositionY                                 15
   06-12-2023 23:19:21:72:470                      DronePositionY                                 15
   06-12-2023 23:19:21:72:573                              ForceY                                  0
   06-12-2023 23:19:21:72:673                              forceX                                  0
   06-12-2023 23:19:21:72:782                 Sent dronepos to UI                                 -
  06-12-2023 23:19:21:177:215                            keyvalue                                 -1
  06-12-2023 23:19:21:177:389                           droneMaxY                                 26
  06-12-2023 23:19:21:177:491                           droneMaxX                                 98
  06-12-2023 23:19:21:177:588                      DronePositionY                                 15
  06-12-2023 23:19:21:177:675                      DronePositionY                                 15
  06-12-2023 23:19:21:177:775                              ForceY                                  0
  06-12-2023 23:19:21:177:871                              forceX                                  0
  06-12-2023 23:19:21:177:974                 Sent dronepos to UI                                 -
