                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  09-12-2023 05:47:25:561:424                      dronePositionY                                 15
  09-12-2023 05:47:25:561:493                      dronePositionX                                 23
  09-12-2023 05:47:25:664:187                          user input                                 -1
  09-12-2023 05:47:25:664:314               passed input to drone                                 -
  09-12-2023 05:47:25:664:443         passed window size to drone                                 -
  09-12-2023 05:47:25:664:506                            yMax_now                                 53
  09-12-2023 05:47:25:664:566                            xMax_now                                100
  09-12-2023 05:47:25:666:738                      dronePositionY                                 15
  09-12-2023 05:47:25:666:804                      dronePositionX                                 23
  09-12-2023 05:47:25:769:181                          user input                                 -1
  09-12-2023 05:47:25:769:295               passed input to drone                                 -
  09-12-2023 05:47:25:769:424         passed window size to drone                                 -
  09-12-2023 05:47:25:769:485                            yMax_now                                 53
  09-12-2023 05:47:25:769:544                            xMax_now                                100
  09-12-2023 05:47:25:771:723                      dronePositionY                                 15
  09-12-2023 05:47:25:771:794                      dronePositionX                                 23
  09-12-2023 05:47:25:860:704                          user input                                 -1
  09-12-2023 05:47:25:860:818               passed input to drone                                 -
  09-12-2023 05:47:25:860:948         passed window size to drone                                 -
   09-12-2023 05:47:25:861:13                            yMax_now                                 53
   09-12-2023 05:47:25:861:75                            xMax_now                                100
  09-12-2023 05:47:25:863:357                      dronePositionY                                 15
  09-12-2023 05:47:25:863:434                      dronePositionX                                 23
   09-12-2023 05:47:25:966:75                          user input                                 -1
  09-12-2023 05:47:25:966:201               passed input to drone                                 -
